SALE_ID,SALE_DATE,GEO_TERRITORY,CHANNEL,PRODUCT_SKU,PRODUCT_CATEGORY,ACTUAL_SALES,UNITS_SOLD,AD_SPEND,DISCOUNT_RATE
SALE-2025-000269,2025-10-02,South,Online,AURA-CBL-003,Cables,107.85,7,14.68,0.05
SALE-2025-000270,2025-10-02,South,Online,AURA-CBL-004,Cables,50.52,7,6.1,0.0
SALE-2025-000271,2025-10-02,South,Online,AURA-CBL-006,Cables,62.98,5,6.61,0.15
SALE-2025-000272,2025-10-02,South,Online,AURA-ACC-002,Accessories,240.76,11,23.9,0.1
SALE-2025-000273,2025-10-02,South,Online,AURA-ACC-003,Accessories,221.96,7,30.61,0.0
SALE-2025-000274,2025-10-02,South,Online,AURA-ACC-006,Accessories,44.2,7,5.92,0.0
SALE-2025-000275,2025-10-02,South,Online,AURA-ACC-007,Accessories,181.42,11,24.01,0.0
SALE-2025-000276,2025-10-02,South,Online,AURA-ACC-008,Accessories,131.1,10,17.7,0.0
SALE-2025-000277,2025-10-02,South,Online,AURA-ACC-009,Accessories,463.44,11,65.48,0.0
SALE-2025-000278,2025-10-02,South,Online,AURA-CBL-007,Cables,399.75,11,42.2,0.0
SALE-2025-000279,2025-10-02,South,Online,AURA-ACC-010,Accessories,158.7,3,18.84,0.0
SALE-2025-000280,2025-10-02,South,Online,AURA-SPK-006,Electronics,1175.28,11,156.88,0.2
SALE-2025-000281,2025-10-02,South,Retail,AURA-SPK-001,Electronics,476.89,5,55.85,0.05
SALE-2025-000282,2025-10-02,South,Retail,AURA-CBL-001,Cables,109.59,9,14.16,0.0
SALE-2025-000283,2025-10-02,South,Retail,AURA-HP-003,Electronics,1484.25,7,185.41,0.2
SALE-2025-000284,2025-10-02,South,Retail,AURA-HP-004,Electronics,230.04,6,23.22,0.0
SALE-2025-000285,2025-10-02,South,Retail,AURA-SPK-003,Electronics,551.05,3,62.2,0.0
SALE-2025-000286,2025-10-02,South,Retail,AURA-CBL-004,Cables,82.13,10,11.0,0.0
SALE-2025-000287,2025-10-02,South,Retail,AURA-CBL-005,Cables,49.28,4,6.34,0.0
SALE-2025-000288,2025-10-02,South,Retail,AURA-CBL-006,Cables,171.49,12,22.89,0.0
SALE-2025-000289,2025-10-02,South,Retail,AURA-ACC-002,Accessories,113.61,6,16.08,0.0
SALE-2025-000290,2025-10-02,South,Retail,AURA-ACC-006,Accessories,36.79,5,4.55,0.1
SALE-2025-000291,2025-10-02,South,Retail,AURA-ACC-007,Accessories,92.38,6,8.98,0.0
SALE-2025-000292,2025-10-02,South,Retail,AURA-ACC-008,Accessories,190.45,15,23.42,0.0
SALE-2025-000293,2025-10-02,South,Retail,AURA-SPK-005,Electronics,245.33,4,25.91,0.0
SALE-2025-000294,2025-10-02,South,Retail,AURA-CBL-007,Cables,43.18,1,5.07,0.0
SALE-2025-000295,2025-10-02,South,Partner,AURA-CBL-001,Cables,87.12,7,11.33,0.15
SALE-2025-000296,2025-10-02,South,Partner,AURA-HP-004,Electronics,332.65,9,35.14,0.0
SALE-2025-000297,2025-10-02,South,Partner,AURA-SPK-002,Electronics,249.65,5,29.57,0.1
SALE-2025-000298,2025-10-02,South,Partner,AURA-SPK-003,Electronics,1938.22,10,192.19,0.05
SALE-2025-000299,2025-10-02,South,Partner,AURA-CBL-003,Cables,126.38,8,18.03,0.15
SALE-2025-000300,2025-10-02,South,Partner,AURA-CBL-004,Cables,47.61,6,5.75,0.0
SALE-2025-000301,2025-10-02,South,Partner,AURA-ACC-003,Accessories,32.79,1,3.24,0.0
SALE-2025-000302,2025-10-02,South,Partner,AURA-ACC-004,Accessories,240.11,10,24.92,0.15
SALE-2025-000303,2025-10-02,South,Partner,AURA-ACC-005,Accessories,48.97,5,4.89,0.0
SALE-2025-000304,2025-10-02,South,Partner,AURA-ACC-007,Accessories,103.54,7,11.44,0.1
SALE-2025-000305,2025-10-02,South,Partner,AURA-ACC-008,Accessories,53.43,4,5.57,0.1
SALE-2025-000306,2025-10-02,South,Partner,AURA-ACC-009,Accessories,239.58,5,23.33,0.0
SALE-2025-000307,2025-10-02,South,Partner,AURA-HP-007,Electronics,376.83,4,36.72,0.15
SALE-2025-000308,2025-10-02,South,Partner,AURA-SPK-006,Electronics,678.67,6,74.99,0.0
SALE-2025-000309,2025-10-02,East,Online,AURA-CBL-001,Cables,130.69,11,15.58,0.0
SALE-2025-000310,2025-10-02,East,Online,AURA-ACC-001,Accessories,292.47,9,40.17,0.0
SALE-2025-000311,2025-10-02,East,Online,AURA-SPK-003,Electronics,876.65,5,103.79,0.0
SALE-2025-000312,2025-10-02,East,Online,AURA-SPK-004,Electronics,844.57,7,83.13,0.05
SALE-2025-000313,2025-10-02,East,Online,AURA-CBL-003,Cables,196.53,12,27.68,0.15
SALE-2025-000314,2025-10-02,East,Online,AURA-CBL-004,Cables,33.64,4,4.03,0.1
SALE-2025-000315,2025-10-02,East,Online,AURA-CBL-005,Cables,77.39,6,8.89,0.05
SALE-2025-000316,2025-10-02,East,Online,AURA-ACC-002,Accessories,155.21,8,15.28,0.05
SALE-2025-000317,2025-10-02,East,Online,AURA-ACC-003,Accessories,192.28,6,18.53,0.0
SALE-2025-000318,2025-10-02,East,Online,AURA-ACC-004,Accessories,134.51,5,17.61,0.2
SALE-2025-000319,2025-10-02,East,Online,AURA-ACC-005,Accessories,89.9,11,10.19,0.0
SALE-2025-000320,2025-10-02,East,Online,AURA-ACC-006,Accessories,62.96,9,8.35,0.0
SALE-2025-000321,2025-10-02,East,Online,AURA-HP-006,Electronics,211.44,1,25.96,0.0
SALE-2025-000322,2025-10-02,East,Online,AURA-ACC-009,Accessories,631.01,14,75.72,0.0
SALE-2025-000323,2025-10-02,East,Online,AURA-CBL-007,Cables,375.28,9,38.71,0.1
SALE-2025-000324,2025-10-02,East,Online,AURA-ACC-010,Accessories,238.94,4,26.59,0.05
SALE-2025-000325,2025-10-02,East,Retail,AURA-HP-002,Electronics,696.35,9,90.54,0.0
SALE-2025-000326,2025-10-02,East,Retail,AURA-SPK-001,Electronics,325.16,4,36.39,0.0
SALE-2025-000327,2025-10-02,East,Retail,AURA-ACC-001,Accessories,259.47,7,25.24,0.05
SALE-2025-000328,2025-10-02,East,Retail,AURA-HP-003,Electronics,618.64,3,88.25,0.1
SALE-2025-000329,2025-10-02,East,Retail,AURA-HP-004,Electronics,250.56,6,31.62,0.1
SALE-2025-000330,2025-10-02,East,Retail,AURA-SPK-003,Electronics,1340.98,7,144.32,0.1
SALE-2025-000331,2025-10-02,East,Retail,AURA-CBL-002,Cables,63.2,7,8.16,0.05
SALE-2025-000332,2025-10-02,East,Retail,AURA-CBL-003,Cables,137.92,9,16.36,0.2
SALE-2025-000333,2025-10-02,East,Retail,AURA-CBL-005,Cables,88.98,8,11.37,0.1
SALE-2025-000334,2025-10-02,East,Retail,AURA-CBL-006,Cables,152.68,10,18.03,0.1
SALE-2025-000335,2025-10-02,East,Retail,AURA-ACC-002,Accessories,155.26,8,19.7,0.15
SALE-2025-000336,2025-10-02,East,Retail,AURA-ACC-003,Accessories,89.69,3,12.73,0.0
SALE-2025-000337,2025-10-02,East,Retail,AURA-ACC-004,Accessories,236.15,10,25.95,0.0
SALE-2025-000338,2025-10-02,East,Retail,AURA-ACC-006,Accessories,48.73,7,5.99,0.2
SALE-2025-000339,2025-10-02,East,Retail,AURA-ACC-008,Accessories,13.18,1,1.51,0.0
SALE-2025-000340,2025-10-02,East,Retail,AURA-SPK-005,Electronics,344.65,6,44.9,0.0
SALE-2025-000341,2025-10-02,East,Retail,AURA-HP-007,Electronics,745.84,7,81.32,0.0
SALE-2025-000342,2025-10-02,East,Partner,AURA-HP-002,Electronics,834.57,11,106.95,0.1
SALE-2025-000343,2025-10-02,East,Partner,AURA-SPK-001,Electronics,851.82,10,101.09,0.15
SALE-2025-000344,2025-10-02,East,Partner,AURA-ACC-001,Accessories,318.08,9,44.72,0.05
SALE-2025-000345,2025-10-02,East,Partner,AURA-SPK-002,Electronics,411.96,8,45.19,0.0
SALE-2025-000346,2025-10-02,East,Partner,AURA-SPK-004,Electronics,659.59,5,80.26,0.15
SALE-2025-000347,2025-10-02,East,Partner,AURA-CBL-003,Cables,48.76,3,6.87,0.0
SALE-2025-000348,2025-10-02,East,Partner,AURA-CBL-005,Cables,119.79,10,16.89,0.2
SALE-2025-000349,2025-10-02,East,Partner,AURA-ACC-003,Accessories,425.57,14,46.67,0.15
SALE-2025-000350,2025-10-02,East,Partner,AURA-ACC-004,Accessories,324.47,13,45.77,0.2
SALE-2025-000351,2025-10-02,East,Partner,AURA-ACC-005,Accessories,68.65,8,9.0,0.15
SALE-2025-000352,2025-10-02,East,Partner,AURA-ACC-006,Accessories,32.76,5,4.3,0.2
SALE-2025-000353,2025-10-02,East,Partner,AURA-ACC-007,Accessories,148.93,9,18.86,0.05
SALE-2025-000354,2025-10-02,East,Partner,AURA-HP-005,Electronics,706.26,11,90.49,0.0
SALE-2025-000355,2025-10-02,East,Partner,AURA-SPK-005,Electronics,652.19,10,76.6,0.0
SALE-2025-000356,2025-10-02,East,Partner,AURA-CBL-007,Cables,334.18,8,32.26,0.15
SALE-2025-000357,2025-10-02,East,Partner,AURA-ACC-010,Accessories,312.54,6,32.4,0.15
SALE-2025-000358,2025-10-02,East,Partner,AURA-HP-007,Electronics,539.46,5,70.01,0.0
SALE-2025-000359,2025-10-02,West,Online,AURA-CBL-001,Cables,134.91,11,15.9,0.1
SALE-2025-000360,2025-10-02,West,Online,AURA-ACC-001,Accessories,254.82,7,35.63,0.2
SALE-2025-000361,2025-10-02,West,Online,AURA-HP-003,Electronics,1652.43,8,218.5,0.2
SALE-2025-000362,2025-10-02,West,Online,AURA-SPK-002,Electronics,502.72,10,56.99,0.1
SALE-2025-000363,2025-10-02,West,Online,AURA-SPK-003,Electronics,1726.43,9,210.21,0.0
SALE-2025-000364,2025-10-02,West,Online,AURA-SPK-004,Electronics,783.11,6,79.55,0.0
SALE-2025-000365,2025-10-02,West,Online,AURA-CBL-003,Cables,113.3,7,11.59,0.05
SALE-2025-000366,2025-10-02,West,Online,AURA-CBL-004,Cables,58.27,8,6.89,0.2
SALE-2025-000367,2025-10-02,West,Online,AURA-CBL-005,Cables,75.9,7,8.08,0.0
SALE-2025-000368,2025-10-02,West,Online,AURA-CBL-006,Cables,108.44,8,10.74,0.0
SALE-2025-000369,2025-10-02,West,Online,AURA-ACC-003,Accessories,358.51,11,47.65,0.2
SALE-2025-000370,2025-10-02,West,Online,AURA-ACC-007,Accessories,137.93,8,16.21,0.05
SALE-2025-000371,2025-10-02,West,Online,AURA-ACC-008,Accessories,80.79,6,10.29,0.0
SALE-2025-000372,2025-10-02,West,Online,AURA-HP-005,Electronics,307.56,4,35.33,0.0
SALE-2025-000373,2025-10-02,West,Online,AURA-SPK-005,Electronics,540.33,10,69.34,0.1
SALE-2025-000374,2025-10-02,West,Online,AURA-ACC-009,Accessories,351.23,8,37.59,0.05
SALE-2025-000375,2025-10-02,West,Online,AURA-CBL-007,Cables,458.35,12,46.48,0.2
SALE-2025-000376,2025-10-02,West,Retail,AURA-SPK-001,Electronics,493.21,6,61.41,0.05
SALE-2025-000377,2025-10-02,West,Retail,AURA-CBL-001,Cables,162.22,12,18.71,0.0
SALE-2025-000378,2025-10-02,West,Retail,AURA-ACC-001,Accessories,330.93,9,44.1,0.0
SALE-2025-000379,2025-10-02,West,Retail,AURA-HP-003,Electronics,1724.05,9,191.9,0.1
SALE-2025-000380,2025-10-02,West,Retail,AURA-SPK-003,Electronics,580.6,3,83.21,0.1
SALE-2025-000381,2025-10-02,West,Retail,AURA-SPK-004,Electronics,1747.25,14,241.52,0.0
SALE-2025-000382,2025-10-02,West,Retail,AURA-CBL-003,Cables,149.77,10,21.37,0.15
SALE-2025-000383,2025-10-02,West,Retail,AURA-CBL-006,Cables,123.8,9,16.37,0.05
SALE-2025-000384,2025-10-02,West,Retail,AURA-ACC-002,Accessories,188.92,10,25.91,0.0
SALE-2025-000385,2025-10-02,West,Retail,AURA-ACC-005,Accessories,58.99,6,6.35,0.0
SALE-2025-000386,2025-10-02,West,Retail,AURA-ACC-006,Accessories,44.81,7,5.27,0.0
SALE-2025-000387,2025-10-02,West,Retail,AURA-ACC-007,Accessories,133.67,8,17.15,0.1
SALE-2025-000388,2025-10-02,West,Retail,AURA-ACC-008,Accessories,118.8,10,15.99,0.1
SALE-2025-000389,2025-10-02,West,Retail,AURA-HP-006,Electronics,2061.38,9,292.59,0.0
SALE-2025-000390,2025-10-02,West,Retail,AURA-SPK-005,Electronics,337.63,6,44.43,0.15
SALE-2025-000391,2025-10-02,West,Retail,AURA-CBL-007,Cables,227.59,6,31.85,0.1
SALE-2025-000392,2025-10-02,West,Retail,AURA-ACC-010,Accessories,315.62,6,37.36,0.15
SALE-2025-000393,2025-10-02,West,Retail,AURA-HP-007,Electronics,380.89,4,38.37,0.15
SALE-2025-000394,2025-10-02,West,Retail,AURA-SPK-006,Electronics,822.24,7,115.02,0.0
SALE-2025-000395,2025-10-02,West,Partner,AURA-HP-002,Electronics,799.95,11,77.42,0.1
SALE-2025-000396,2025-10-02,West,Partner,AURA-CBL-001,Cables,51.1,4,5.28,0.0
SALE-2025-000397,2025-10-02,West,Partner,AURA-ACC-001,Accessories,283.83,8,40.1,0.0
SALE-2025-000398,2025-10-02,West,Partner,AURA-HP-003,Electronics,2341.38,11,333.39,0.15
SALE-2025-000399,2025-10-02,West,Partner,AURA-SPK-002,Electronics,366.22,7,44.76,0.0
SALE-2025-000400,2025-10-02,West,Partner,AURA-SPK-004,Electronics,1203.09,9,118.89,0.0
SALE-2025-000401,2025-10-02,West,Partner,AURA-CBL-003,Cables,127.55,8,13.09,0.15
SALE-2025-000402,2025-10-02,West,Partner,AURA-CBL-004,Cables,66.57,8,6.42,0.1
SALE-2025-000403,2025-10-02,West,Partner,AURA-CBL-005,Cables,32.81,3,4.59,0.15
SALE-2025-000404,2025-10-02,West,Partner,AURA-CBL-006,Cables,25.22,2,3.09,0.0
SALE-2025-000405,2025-10-02,West,Partner,AURA-ACC-002,Accessories,104.39,5,12.54,0.15
SALE-2025-000406,2025-10-02,West,Partner,AURA-ACC-006,Accessories,44.98,7,4.64,0.0
SALE-2025-000407,2025-10-02,West,Partner,AURA-ACC-008,Accessories,100.89,8,14.33,0.05
SALE-2025-000408,2025-10-02,West,Partner,AURA-HP-005,Electronics,461.11,6,49.27,0.15
SALE-2025-000409,2025-10-02,West,Partner,AURA-SPK-005,Electronics,461.22,7,53.25,0.05
SALE-2025-000410,2025-10-02,West,Partner,AURA-ACC-009,Accessories,286.97,7,27.68,0.0
SALE-2025-000411,2025-10-02,West,Partner,AURA-CBL-007,Cables,256.51,6,36.66,0.0
SALE-2025-000412,2025-10-02,West,Partner,AURA-SPK-006,Electronics,594.09,5,76.77,0.1
SALE-2025-000413,2025-10-03,North,Online,AURA-HP-002,Electronics,1018.3,14,141.71,0.1
SALE-2025-000414,2025-10-03,North,Online,AURA-CBL-001,Cables,152.9,11,14.79,0.0
SALE-2025-000415,2025-10-03,North,Online,AURA-ACC-001,Accessories,257.29,7,25.65,0.0
SALE-2025-000416,2025-10-03,North,Online,AURA-HP-003,Electronics,1013.29,5,138.59,0.15
SALE-2025-000417,2025-10-03,North,Online,AURA-SPK-002,Electronics,683.09,13,89.32,0.1
SALE-2025-000418,2025-10-03,North,Online,AURA-SPK-004,Electronics,1673.43,14,179.3,0.0
SALE-2025-000419,2025-10-03,North,Online,AURA-CBL-002,Cables,105.27,10,14.01,0.0
SALE-2025-000420,2025-10-03,North,Online,AURA-CBL-005,Cables,79.37,7,9.73,0.05
SALE-2025-000421,2025-10-03,North,Online,AURA-CBL-006,Cables,101.45,7,12.75,0.2
SALE-2025-000422,2025-10-03,North,Online,AURA-ACC-002,Accessories,109.71,6,11.94,0.05
SALE-2025-000423,2025-10-03,North,Online,AURA-ACC-006,Accessories,64.4,10,7.29,0.0
SALE-2025-000424,2025-10-03,North,Online,AURA-ACC-007,Accessories,117.36,8,13.69,0.1
SALE-2025-000425,2025-10-03,North,Online,AURA-ACC-008,Accessories,127.51,10,12.81,0.1
SALE-2025-000426,2025-10-03,North,Online,AURA-SPK-005,Electronics,471.65,8,62.92,0.15
SALE-2025-000427,2025-10-03,North,Online,AURA-HP-007,Electronics,560.29,6,61.89,0.05
SALE-2025-000428,2025-10-03,North,Online,AURA-SPK-006,Electronics,924.02,9,100.95,0.0
SALE-2025-000429,2025-10-03,North,Retail,AURA-HP-002,Electronics,512.55,7,64.58,0.1
SALE-2025-000430,2025-10-03,North,Retail,AURA-CBL-001,Cables,120.43,10,11.6,0.05
SALE-2025-000431,2025-10-03,North,Retail,AURA-ACC-001,Accessories,286.65,8,32.12,0.2
SALE-2025-000432,2025-10-03,North,Retail,AURA-SPK-002,Electronics,239.97,5,29.99,0.15
SALE-2025-000433,2025-10-03,North,Retail,AURA-SPK-003,Electronics,2599.51,15,285.92,0.15
SALE-2025-000434,2025-10-03,North,Retail,AURA-CBL-004,Cables,45.83,6,6.13,0.0
SALE-2025-000435,2025-10-03,North,Retail,AURA-CBL-005,Cables,48.57,4,6.25,0.1
SALE-2025-000436,2025-10-03,North,Retail,AURA-CBL-006,Cables,73.13,5,10.33,0.0
SALE-2025-000437,2025-10-03,North,Retail,AURA-ACC-002,Accessories,114.93,6,15.42,0.05
SALE-2025-000438,2025-10-03,North,Retail,AURA-ACC-004,Accessories,48.01,2,5.19,0.0
SALE-2025-000439,2025-10-03,North,Retail,AURA-ACC-007,Accessories,70.24,4,8.45,0.2
SALE-2025-000440,2025-10-03,North,Retail,AURA-HP-005,Electronics,592.48,8,67.1,0.2
SALE-2025-000441,2025-10-03,North,Retail,AURA-HP-006,Electronics,2836.15,12,361.79,0.0
SALE-2025-000442,2025-10-03,North,Retail,AURA-SPK-005,Electronics,613.42,10,75.47,0.15
SALE-2025-000443,2025-10-03,North,Retail,AURA-CBL-007,Cables,462.12,11,44.6,0.0
SALE-2025-000444,2025-10-03,North,Retail,AURA-ACC-010,Accessories,403.93,7,49.6,0.15
SALE-2025-000445,2025-10-03,North,Retail,AURA-HP-007,Electronics,296.72,3,36.87,0.1
SALE-2025-000446,2025-10-03,North,Retail,AURA-SPK-006,Electronics,1330.32,11,158.54,0.0
SALE-2025-000447,2025-10-03,North,Partner,AURA-HP-002,Electronics,1135.9,13,116.77,0.0
SALE-2025-000448,2025-10-03,North,Partner,AURA-SPK-001,Electronics,1141.28,12,138.11,0.0
SALE-2025-000449,2025-10-03,North,Partner,AURA-CBL-001,Cables,89.81,7,9.92,0.2
SALE-2025-000450,2025-10-03,North,Partner,AURA-HP-003,Electronics,968.57,5,98.07,0.2
SALE-2025-000451,2025-10-03,North,Partner,AURA-HP-004,Electronics,350.88,8,36.38,0.1
SALE-2025-000452,2025-10-03,North,Partner,AURA-SPK-002,Electronics,446.5,9,59.96,0.15
SALE-2025-000453,2025-10-03,North,Partner,AURA-SPK-003,Electronics,1295.33,7,162.53,0.0
SALE-2025-000454,2025-10-03,North,Partner,AURA-SPK-004,Electronics,1025.27,8,98.64,0.0
SALE-2025-000455,2025-10-03,North,Partner,AURA-CBL-002,Cables,83.95,8,8.47,0.2
SALE-2025-000456,2025-10-03,North,Partner,AURA-CBL-003,Cables,87.53,6,9.23,0.0
SALE-2025-000457,2025-10-03,North,Partner,AURA-CBL-004,Cables,25.71,3,3.2,0.1
SALE-2025-000458,2025-10-03,North,Partner,AURA-CBL-005,Cables,77.45,7,8.74,0.05
SALE-2025-000459,2025-10-03,North,Partner,AURA-ACC-004,Accessories,230.06,9,23.39,0.0
SALE-2025-000460,2025-10-03,North,Partner,AURA-ACC-005,Accessories,70.1,8,7.21,0.05
SALE-2025-000461,2025-10-03,North,Partner,AURA-ACC-006,Accessories,38.9,6,4.92,0.15
SALE-2025-000462,2025-10-03,North,Partner,AURA-HP-005,Electronics,587.94,9,64.59,0.0
SALE-2025-000463,2025-10-03,North,Partner,AURA-HP-006,Electronics,2277.36,10,219.67,0.0
SALE-2025-000464,2025-10-03,North,Partner,AURA-SPK-005,Electronics,468.78,8,57.64,0.15
SALE-2025-000465,2025-10-03,North,Partner,AURA-ACC-009,Accessories,139.96,3,16.72,0.0
SALE-2025-000466,2025-10-03,North,Partner,AURA-CBL-007,Cables,423.56,10,45.15,0.0
SALE-2025-000467,2025-10-03,North,Partner,AURA-ACC-010,Accessories,498.63,9,65.64,0.2
SALE-2025-000468,2025-10-03,North,Partner,AURA-HP-007,Electronics,1002.06,10,123.74,0.0
SALE-2025-000469,2025-10-03,South,Online,AURA-SPK-001,Electronics,1149.56,12,140.5,0.05
SALE-2025-000470,2025-10-03,South,Online,AURA-CBL-001,Cables,124.63,9,16.46,0.0
SALE-2025-000471,2025-10-03,South,Online,AURA-HP-003,Electronics,1524.02,8,209.6,0.0
SALE-2025-000472,2025-10-03,South,Online,AURA-SPK-002,Electronics,371.67,7,46.17,0.0
SALE-2025-000473,2025-10-03,South,Online,AURA-CBL-002,Cables,92.0,9,12.39,0.1
SALE-2025-000474,2025-10-03,South,Online,AURA-CBL-003,Cables,28.67,2,3.49,0.0
SALE-2025-000475,2025-10-03,South,Online,AURA-CBL-005,Cables,133.81,11,18.63,0.2
SALE-2025-000476,2025-10-03,South,Online,AURA-CBL-006,Cables,91.71,6,12.26,0.0
SALE-2025-000477,2025-10-03,South,Online,AURA-ACC-004,Accessories,214.56,8,29.13,0.2
SALE-2025-000478,2025-10-03,South,Online,AURA-ACC-006,Accessories,77.88,12,9.84,0.15
SALE-2025-000479,2025-10-03,South,Online,AURA-ACC-007,Accessories,47.51,3,4.77,0.1
SALE-2025-000480,2025-10-03,South,Online,AURA-SPK-005,Electronics,179.54,3,22.25,0.2
SALE-2025-000481,2025-10-03,South,Online,AURA-HP-007,Electronics,722.91,7,87.94,0.0
SALE-2025-000482,2025-10-03,South,Retail,AURA-SPK-001,Electronics,694.42,8,76.12,0.1
SALE-2025-000483,2025-10-03,South,Retail,AURA-CBL-001,Cables,65.81,5,8.47,0.0
SALE-2025-000484,2025-10-03,South,Retail,AURA-ACC-001,Accessories,286.98,8,39.08,0.0
SALE-2025-000485,2025-10-03,South,Retail,AURA-HP-003,Electronics,1500.07,7,212.99,0.0
SALE-2025-000486,2025-10-03,South,Retail,AURA-SPK-004,Electronics,1117.79,8,154.34,0.0
SALE-2025-000487,2025-10-03,South,Retail,AURA-CBL-003,Cables,131.45,9,15.12,0.0
SALE-2025-000488,2025-10-03,South,Retail,AURA-CBL-006,Cables,77.08,6,7.75,0.0
SALE-2025-000489,2025-10-03,South,Retail,AURA-ACC-002,Accessories,148.17,8,14.29,0.15
SALE-2025-000490,2025-10-03,South,Retail,AURA-ACC-003,Accessories,332.57,12,45.66,0.15
SALE-2025-000491,2025-10-03,South,Retail,AURA-ACC-004,Accessories,91.38,4,9.22,0.0
SALE-2025-000492,2025-10-03,South,Retail,AURA-ACC-005,Accessories,94.92,11,10.86,0.2
SALE-2025-000493,2025-10-03,South,Retail,AURA-ACC-007,Accessories,175.66,10,16.93,0.15
SALE-2025-000494,2025-10-03,South,Retail,AURA-ACC-008,Accessories,126.03,10,13.39,0.15
SALE-2025-000495,2025-10-03,South,Retail,AURA-HP-005,Electronics,343.77,5,34.43,0.0
SALE-2025-000496,2025-10-03,South,Retail,AURA-HP-006,Electronics,425.31,2,55.73,0.0
SALE-2025-000497,2025-10-03,South,Retail,AURA-ACC-009,Accessories,292.24,7,35.82,0.1
SALE-2025-000498,2025-10-03,South,Retail,AURA-ACC-010,Accessories,538.59,9,52.4,0.2
SALE-2025-000499,2025-10-03,South,Retail,AURA-SPK-006,Electronics,331.14,3,36.49,0.0
SALE-2025-000500,2025-10-03,South,Partner,AURA-CBL-001,Cables,88.85,7,9.56,0.15
SALE-2025-000501,2025-10-03,South,Partner,AURA-ACC-001,Accessories,563.01,16,79.29,0.0
SALE-2025-000502,2025-10-03,South,Partner,AURA-HP-003,Electronics,1281.29,6,148.89,0.1
SALE-2025-000503,2025-10-03,South,Partner,AURA-CBL-002,Cables,63.88,7,6.32,0.2
SALE-2025-000504,2025-10-03,South,Partner,AURA-CBL-003,Cables,114.8,8,14.95,0.2
SALE-2025-000505,2025-10-03,South,Partner,AURA-CBL-004,Cables,91.44,11,11.48,0.0
SALE-2025-000506,2025-10-03,South,Partner,AURA-CBL-005,Cables,98.82,9,13.85,0.2
SALE-2025-000507,2025-10-03,South,Partner,AURA-CBL-006,Cables,40.52,3,5.15,0.15
SALE-2025-000508,2025-10-03,South,Partner,AURA-ACC-002,Accessories,103.92,5,13.62,0.2
SALE-2025-000509,2025-10-03,South,Partner,AURA-ACC-003,Accessories,256.12,9,32.11,0.0
SALE-2025-000510,2025-10-03,South,Partner,AURA-ACC-004,Accessories,183.39,7,24.13,0.0
SALE-2025-000511,2025-10-03,South,Partner,AURA-ACC-005,Accessories,91.71,11,10.33,0.1
SALE-2025-000512,2025-10-03,South,Partner,AURA-ACC-008,Accessories,96.17,8,12.84,0.0
SALE-2025-000513,2025-10-03,South,Partner,AURA-HP-006,Electronics,1490.31,6,180.54,0.0
SALE-2025-000514,2025-10-03,South,Partner,AURA-ACC-009,Accessories,411.84,10,48.54,0.0
SALE-2025-000515,2025-10-03,South,Partner,AURA-CBL-007,Cables,342.91,8,45.65,0.1
SALE-2025-000516,2025-10-03,South,Partner,AURA-HP-007,Electronics,943.25,9,90.67,0.2
SALE-2025-000517,2025-10-03,East,Online,AURA-HP-002,Electronics,477.23,6,67.14,0.2
SALE-2025-000518,2025-10-03,East,Online,AURA-SPK-001,Electronics,859.01,9,111.91,0.15
SALE-2025-000519,2025-10-03,East,Online,AURA-CBL-001,Cables,37.58,3,4.1,0.0
SALE-2025-000520,2025-10-03,East,Online,AURA-ACC-001,Accessories,323.27,10,41.48,0.0
SALE-2025-000521,2025-10-03,East,Online,AURA-HP-003,Electronics,3182.44,15,316.04,0.05
SALE-2025-000522,2025-10-03,East,Online,AURA-SPK-003,Electronics,1155.7,7,136.28,0.0
SALE-2025-000523,2025-10-03,East,Online,AURA-SPK-004,Electronics,789.89,6,93.42,0.1
SALE-2025-000524,2025-10-03,East,Online,AURA-CBL-006,Cables,163.0,11,16.83,0.05
SALE-2025-000525,2025-10-03,East,Online,AURA-ACC-002,Accessories,80.62,4,7.78,0.0
SALE-2025-000526,2025-10-03,East,Online,AURA-ACC-003,Accessories,123.73,4,16.92,0.15
SALE-2025-000527,2025-10-03,East,Online,AURA-ACC-004,Accessories,258.68,11,36.77,0.0
SALE-2025-000528,2025-10-03,East,Online,AURA-ACC-006,Accessories,53.05,7,7.38,0.1
SALE-2025-000529,2025-10-03,East,Online,AURA-ACC-007,Accessories,51.77,3,6.41,0.1
SALE-2025-000530,2025-10-03,East,Online,AURA-ACC-008,Accessories,124.39,9,12.39,0.1
SALE-2025-000531,2025-10-03,East,Online,AURA-HP-005,Electronics,650.38,9,89.0,0.2
SALE-2025-000532,2025-10-03,East,Online,AURA-HP-006,Electronics,2207.31,9,246.47,0.05
SALE-2025-000533,2025-10-03,East,Online,AURA-SPK-005,Electronics,493.98,9,61.29,0.0
SALE-2025-000534,2025-10-03,East,Online,AURA-ACC-009,Accessories,534.43,12,59.36,0.0
SALE-2025-000535,2025-10-03,East,Online,AURA-CBL-007,Cables,349.65,8,38.01,0.0
SALE-2025-000536,2025-10-03,East,Online,AURA-ACC-010,Accessories,583.73,10,64.56,0.15
SALE-2025-000537,2025-10-03,East,Online,AURA-SPK-006,Electronics,821.66,7,88.67,0.0
