RETURN_ID,RETURN_DATE,SALE_DATE,PRODUCT_SKU,GEO_TERRITORY,CHANNEL,RETURN_REASON,REFUND_AMOUNT,RETURN_RATE
RET-2025-000267,2025-10-17,2025-10-03,AURA-ACC-003,South,Partner,Other,28.04,0.07
RET-2025-000268,2025-10-18,2025-10-03,AURA-ACC-004,South,Partner,Wrong Item,25.92,0.07
RET-2025-000269,2025-10-09,2025-10-03,AURA-ACC-005,South,Partner,Wrong Item,7.73,0.07
RET-2025-000270,2025-10-18,2025-10-03,AURA-ACC-009,South,Partner,Defective,38.93,0.07
RET-2025-000271,2025-10-24,2025-10-03,AURA-HP-007,South,Partner,Other,98.28,0.07
RET-2025-000272,2025-10-09,2025-10-03,AURA-SPK-001,East,Online,Other,93.18,0.07
RET-2025-000273,2025-10-20,2025-10-03,AURA-HP-003,East,Online,Defective,183.96,0.07
RET-2025-000274,2025-10-10,2025-10-03,AURA-HP-003,East,Online,Defective,183.27,0.07
RET-2025-000275,2025-10-14,2025-10-03,AURA-HP-003,East,Online,Changed Mind,187.83,0.07
RET-2025-000276,2025-10-22,2025-10-03,AURA-HP-003,East,Online,Defective,206.83,0.07
RET-2025-000277,2025-10-09,2025-10-03,AURA-SPK-004,East,Online,Other,120.43,0.07
RET-2025-000278,2025-10-12,2025-10-03,AURA-SPK-004,East,Online,Wrong Item,125.9,0.07
RET-2025-000279,2025-10-15,2025-10-03,AURA-CBL-006,East,Online,Wrong Item,14.75,0.07
RET-2025-000280,2025-10-13,2025-10-03,AURA-ACC-007,East,Online,Wrong Item,16.63,0.07
RET-2025-000281,2025-10-12,2025-10-03,AURA-HP-005,East,Online,Wrong Item,70.85,0.07
RET-2025-000282,2025-10-22,2025-10-03,AURA-HP-005,East,Online,Wrong Item,64.66,0.07
RET-2025-000283,2025-10-12,2025-10-03,AURA-HP-006,East,Online,Changed Mind,226.5,0.07
RET-2025-000284,2025-10-28,2025-10-03,AURA-SPK-005,East,Online,Other,53.46,0.07
RET-2025-000285,2025-10-13,2025-10-03,AURA-ACC-009,East,Online,Changed Mind,41.98,0.07
RET-2025-000286,2025-10-08,2025-10-03,AURA-ACC-009,East,Online,Wrong Item,40.65,0.07
RET-2025-000287,2025-10-24,2025-10-03,AURA-ACC-010,East,Online,Changed Mind,53.18,0.07
RET-2025-000288,2025-10-09,2025-10-03,AURA-ACC-010,East,Online,Wrong Item,54.51,0.07
RET-2025-000289,2025-10-24,2025-10-03,AURA-ACC-001,East,Retail,Other,34.44,0.07
RET-2025-000290,2025-10-12,2025-10-03,AURA-SPK-003,East,Retail,Changed Mind,181.78,0.07
RET-2025-000291,2025-10-18,2025-10-03,AURA-SPK-004,East,Retail,Changed Mind,125.64,0.07
RET-2025-000292,2025-10-11,2025-10-03,AURA-ACC-004,East,Retail,Wrong Item,22.43,0.07
RET-2025-000293,2025-10-18,2025-10-03,AURA-ACC-005,East,Retail,Changed Mind,8.61,0.07
RET-2025-000294,2025-10-16,2025-10-03,AURA-ACC-005,East,Retail,Changed Mind,8.94,0.07
RET-2025-000295,2025-10-07,2025-10-03,AURA-ACC-008,East,Retail,Wrong Item,12.19,0.07
RET-2025-000296,2025-10-18,2025-10-03,AURA-ACC-010,East,Retail,Other,55.05,0.07
RET-2025-000297,2025-10-18,2025-10-03,AURA-CBL-001,East,Partner,Wrong Item,11.26,0.07
RET-2025-000298,2025-10-27,2025-10-03,AURA-CBL-006,East,Partner,Other,13.61,0.07
RET-2025-000299,2025-10-14,2025-10-03,AURA-CBL-006,East,Partner,Changed Mind,12.88,0.07
RET-2025-000300,2025-10-15,2025-10-03,AURA-ACC-006,East,Partner,Other,6.13,0.07
RET-2025-000301,2025-10-08,2025-10-03,AURA-ACC-007,East,Partner,Defective,14.36,0.07
RET-2025-000302,2025-10-10,2025-10-03,AURA-ACC-008,East,Partner,Changed Mind,12.28,0.07
RET-2025-000303,2025-10-14,2025-10-03,AURA-ACC-009,East,Partner,Changed Mind,35.84,0.07
RET-2025-000304,2025-10-16,2025-10-03,AURA-CBL-007,East,Partner,Other,34.2,0.07
RET-2025-000305,2025-10-11,2025-10-03,AURA-CBL-007,East,Partner,Other,31.7,0.07
RET-2025-000306,2025-10-10,2025-10-03,AURA-HP-002,West,Online,Changed Mind,73.32,0.07
RET-2025-000307,2025-10-15,2025-10-03,AURA-CBL-001,West,Online,Wrong Item,11.89,0.07
RET-2025-000308,2025-10-09,2025-10-03,AURA-ACC-001,West,Online,Wrong Item,32.53,0.07
RET-2025-000309,2025-10-23,2025-10-03,AURA-SPK-004,West,Online,Wrong Item,120.2,0.07
RET-2025-000310,2025-10-24,2025-10-03,AURA-CBL-003,West,Online,Wrong Item,14.41,0.07
RET-2025-000311,2025-10-12,2025-10-03,AURA-CBL-004,West,Online,Changed Mind,7.09,0.07
RET-2025-000312,2025-10-19,2025-10-03,AURA-CBL-004,West,Online,Wrong Item,6.22,0.07
RET-2025-000313,2025-10-11,2025-10-03,AURA-ACC-004,West,Online,Defective,19.94,0.07
RET-2025-000314,2025-10-28,2025-10-03,AURA-ACC-005,West,Online,Changed Mind,9.76,0.07
RET-2025-000315,2025-10-24,2025-10-03,AURA-ACC-007,West,Online,Wrong Item,14.97,0.07
RET-2025-000316,2025-10-08,2025-10-03,AURA-HP-006,West,Online,Wrong Item,215.41,0.07
RET-2025-000317,2025-10-06,2025-10-03,AURA-ACC-010,West,Online,Other,51.11,0.07
RET-2025-000318,2025-10-06,2025-10-03,AURA-ACC-010,West,Online,Other,50.83,0.07
RET-2025-000319,2025-10-08,2025-10-03,AURA-CBL-001,West,Retail,Changed Mind,12.82,0.07
RET-2025-000320,2025-10-19,2025-10-03,AURA-HP-004,West,Retail,Wrong Item,31.83,0.07
RET-2025-000321,2025-10-28,2025-10-03,AURA-ACC-005,West,Retail,Changed Mind,8.6,0.07
RET-2025-000322,2025-10-18,2025-10-03,AURA-SPK-005,West,Retail,Other,52.76,0.07
RET-2025-000323,2025-10-28,2025-10-03,AURA-SPK-001,West,Partner,Other,79.65,0.07
RET-2025-000324,2025-10-26,2025-10-03,AURA-SPK-001,West,Partner,Changed Mind,82.12,0.07
RET-2025-000325,2025-10-17,2025-10-03,AURA-HP-004,West,Partner,Other,31.81,0.07
RET-2025-000326,2025-10-11,2025-10-03,AURA-CBL-003,West,Partner,Changed Mind,12.03,0.07
RET-2025-000327,2025-10-09,2025-10-03,AURA-CBL-004,West,Partner,Other,7.19,0.07
RET-2025-000328,2025-10-07,2025-10-03,AURA-CBL-006,West,Partner,Wrong Item,13.45,0.07
RET-2025-000329,2025-10-17,2025-10-03,AURA-ACC-005,West,Partner,Changed Mind,9.13,0.07
RET-2025-000330,2025-10-24,2025-10-03,AURA-ACC-005,West,Partner,Wrong Item,8.1,0.07
RET-2025-000331,2025-10-13,2025-10-03,AURA-ACC-010,West,Partner,Other,54.16,0.07
RET-2025-000332,2025-10-14,2025-10-03,AURA-SPK-006,West,Partner,Changed Mind,91.91,0.07
RET-2025-000333,2025-10-21,2025-10-04,AURA-HP-002,North,Online,Wrong Item,63.76,0.07
RET-2025-000334,2025-10-28,2025-10-04,AURA-SPK-001,North,Online,Other,87.51,0.07
RET-2025-000335,2025-10-28,2025-10-04,AURA-SPK-001,North,Online,Changed Mind,86.89,0.07
RET-2025-000336,2025-10-16,2025-10-04,AURA-SPK-002,North,Online,Changed Mind,50.12,0.07
RET-2025-000337,2025-10-07,2025-10-04,AURA-CBL-003,North,Online,Wrong Item,14.75,0.07
RET-2025-000338,2025-10-17,2025-10-04,AURA-CBL-003,North,Online,Changed Mind,14.4,0.07
RET-2025-000339,2025-10-07,2025-10-04,AURA-ACC-002,North,Online,Wrong Item,18.15,0.07
RET-2025-000340,2025-10-09,2025-10-04,AURA-ACC-005,North,Online,Other,7.28,0.07
RET-2025-000341,2025-10-10,2025-10-04,AURA-ACC-005,North,Online,Wrong Item,7.66,0.07
RET-2025-000342,2025-10-27,2025-10-04,AURA-ACC-006,North,Online,Changed Mind,7.08,0.07
RET-2025-000343,2025-10-10,2025-10-04,AURA-ACC-006,North,Online,Other,6.24,0.07
RET-2025-000344,2025-10-22,2025-10-04,AURA-ACC-007,North,Online,Other,13.12,0.07
RET-2025-000345,2025-10-15,2025-10-04,AURA-SPK-005,North,Online,Wrong Item,51.93,0.07
RET-2025-000346,2025-10-26,2025-10-04,AURA-HP-007,North,Online,Changed Mind,99.36,0.07
RET-2025-000347,2025-10-17,2025-10-04,AURA-ACC-001,North,Retail,Changed Mind,32.89,0.07
RET-2025-000348,2025-10-13,2025-10-04,AURA-ACC-001,North,Retail,Changed Mind,31.03,0.07
RET-2025-000349,2025-10-21,2025-10-04,AURA-HP-004,North,Retail,Wrong Item,38.18,0.07
RET-2025-000350,2025-10-11,2025-10-04,AURA-HP-004,North,Retail,Wrong Item,37.23,0.07
RET-2025-000351,2025-10-15,2025-10-04,AURA-SPK-002,North,Retail,Defective,45.67,0.07
RET-2025-000352,2025-10-10,2025-10-04,AURA-SPK-002,North,Retail,Wrong Item,41.78,0.07
RET-2025-000353,2025-10-21,2025-10-04,AURA-CBL-002,North,Retail,Wrong Item,7.71,0.07
RET-2025-000354,2025-10-27,2025-10-04,AURA-CBL-005,North,Retail,Changed Mind,10.99,0.07
RET-2025-000355,2025-10-25,2025-10-04,AURA-CBL-005,North,Retail,Other,11.17,0.07
RET-2025-000356,2025-10-26,2025-10-04,AURA-CBL-006,North,Retail,Other,12.97,0.07
RET-2025-000357,2025-10-20,2025-10-04,AURA-ACC-002,North,Retail,Other,20.49,0.07
RET-2025-000358,2025-10-15,2025-10-04,AURA-ACC-004,North,Retail,Wrong Item,20.39,0.07
RET-2025-000359,2025-10-26,2025-10-04,AURA-ACC-005,North,Retail,Other,8.73,0.07
RET-2025-000360,2025-10-12,2025-10-04,AURA-HP-003,North,Partner,Other,203.22,0.07
RET-2025-000361,2025-10-11,2025-10-04,AURA-HP-004,North,Partner,Defective,38.34,0.07
RET-2025-000362,2025-10-10,2025-10-04,AURA-SPK-004,North,Partner,Changed Mind,137.06,0.07
RET-2025-000363,2025-10-22,2025-10-04,AURA-ACC-002,North,Partner,Changed Mind,16.31,0.07
RET-2025-000364,2025-10-28,2025-10-04,AURA-ACC-003,North,Partner,Other,27.32,0.07
RET-2025-000365,2025-10-20,2025-10-04,AURA-ACC-003,North,Partner,Wrong Item,26.61,0.07
RET-2025-000366,2025-10-14,2025-10-04,AURA-ACC-003,North,Partner,Other,27.61,0.07
RET-2025-000367,2025-10-08,2025-10-04,AURA-HP-006,North,Partner,Other,215.76,0.07
RET-2025-000368,2025-10-29,2025-10-04,AURA-HP-006,North,Partner,Changed Mind,233.05,0.07
RET-2025-000369,2025-10-27,2025-10-04,AURA-CBL-001,South,Online,Changed Mind,11.46,0.07
RET-2025-000370,2025-10-27,2025-10-04,AURA-CBL-001,South,Online,Changed Mind,11.26,0.07
RET-2025-000371,2025-10-28,2025-10-04,AURA-CBL-005,South,Online,Wrong Item,11.86,0.07
RET-2025-000372,2025-10-19,2025-10-04,AURA-CBL-005,South,Online,Other,11.33,0.07
RET-2025-000373,2025-10-20,2025-10-04,AURA-CBL-005,South,Online,Changed Mind,11.36,0.07
RET-2025-000374,2025-10-10,2025-10-04,AURA-HP-006,South,Online,Defective,211.27,0.07
RET-2025-000375,2025-10-28,2025-10-04,AURA-ACC-009,South,Online,Other,43.75,0.07
RET-2025-000376,2025-10-25,2025-10-04,AURA-CBL-007,South,Online,Changed Mind,42.65,0.07
RET-2025-000377,2025-10-18,2025-10-04,AURA-ACC-010,South,Online,Changed Mind,44.72,0.07
RET-2025-000378,2025-10-07,2025-10-04,AURA-SPK-001,South,Retail,Wrong Item,74.61,0.07
RET-2025-000379,2025-10-18,2025-10-04,AURA-HP-003,South,Retail,Changed Mind,177.44,0.07
RET-2025-000380,2025-10-16,2025-10-04,AURA-HP-003,South,Retail,Wrong Item,177.76,0.07
RET-2025-000381,2025-10-27,2025-10-04,AURA-ACC-005,South,Retail,Changed Mind,9.61,0.07
RET-2025-000382,2025-10-20,2025-10-04,AURA-ACC-005,South,Retail,Other,9.34,0.07
RET-2025-000383,2025-10-11,2025-10-04,AURA-SPK-005,South,Retail,Wrong Item,62.67,0.07
RET-2025-000384,2025-10-20,2025-10-04,AURA-CBL-007,South,Retail,Changed Mind,40.39,0.07
RET-2025-000385,2025-10-21,2025-10-04,AURA-CBL-007,South,Retail,Changed Mind,42.75,0.07
RET-2025-000386,2025-10-28,2025-10-04,AURA-CBL-007,South,Retail,Changed Mind,38.71,0.07
RET-2025-000387,2025-10-20,2025-10-04,AURA-SPK-001,South,Partner,Wrong Item,72.71,0.07
RET-2025-000388,2025-10-14,2025-10-04,AURA-HP-004,South,Partner,Wrong Item,39.99,0.07
RET-2025-000389,2025-10-19,2025-10-04,AURA-SPK-004,South,Partner,Changed Mind,119.03,0.07
RET-2025-000390,2025-10-28,2025-10-04,AURA-ACC-004,South,Partner,Changed Mind,25.21,0.07
RET-2025-000391,2025-10-28,2025-10-04,AURA-HP-002,East,Online,Changed Mind,65.52,0.07
RET-2025-000392,2025-10-16,2025-10-04,AURA-HP-002,East,Online,Wrong Item,69.03,0.07
RET-2025-000393,2025-10-20,2025-10-04,AURA-CBL-001,East,Online,Changed Mind,12.95,0.07
RET-2025-000394,2025-10-11,2025-10-04,AURA-ACC-001,East,Online,Wrong Item,32.75,0.07
RET-2025-000395,2025-10-29,2025-10-04,AURA-CBL-002,East,Online,Other,9.0,0.07
RET-2025-000396,2025-10-23,2025-10-04,AURA-CBL-004,East,Online,Changed Mind,8.16,0.07
RET-2025-000397,2025-10-12,2025-10-04,AURA-ACC-003,East,Online,Changed Mind,30.07,0.07
RET-2025-000398,2025-10-24,2025-10-04,AURA-ACC-004,East,Online,Changed Mind,22.34,0.07
RET-2025-000399,2025-10-28,2025-10-04,AURA-ACC-006,East,Online,Changed Mind,6.38,0.07
RET-2025-000400,2025-10-28,2025-10-04,AURA-ACC-007,East,Online,Changed Mind,14.97,0.07
RET-2025-000401,2025-10-12,2025-10-04,AURA-ACC-009,East,Online,Wrong Item,41.78,0.07
RET-2025-000402,2025-10-08,2025-10-04,AURA-CBL-007,East,Online,Other,35.36,0.07
RET-2025-000403,2025-10-25,2025-10-04,AURA-SPK-006,East,Online,Wrong Item,104.73,0.07
RET-2025-000404,2025-10-19,2025-10-04,AURA-CBL-001,East,Retail,Other,12.65,0.07
RET-2025-000405,2025-10-18,2025-10-04,AURA-SPK-002,East,Retail,Wrong Item,45.84,0.07
RET-2025-000406,2025-10-09,2025-10-04,AURA-SPK-003,East,Retail,Other,160.62,0.07
RET-2025-000407,2025-10-07,2025-10-04,AURA-SPK-003,East,Retail,Other,146.38,0.07
RET-2025-000408,2025-10-28,2025-10-04,AURA-SPK-003,East,Retail,Other,151.26,0.07
RET-2025-000409,2025-10-22,2025-10-04,AURA-CBL-006,East,Retail,Other,11.49,0.07
RET-2025-000410,2025-10-19,2025-10-04,AURA-CBL-006,East,Retail,Changed Mind,13.31,0.07
RET-2025-000411,2025-10-27,2025-10-04,AURA-ACC-002,East,Retail,Other,18.18,0.07
RET-2025-000412,2025-10-26,2025-10-04,AURA-ACC-002,East,Retail,Other,19.95,0.07
RET-2025-000413,2025-10-08,2025-10-04,AURA-ACC-004,East,Retail,Other,25.38,0.07
RET-2025-000414,2025-10-12,2025-10-04,AURA-ACC-004,East,Retail,Defective,22.91,0.07
RET-2025-000415,2025-10-11,2025-10-04,AURA-HP-006,East,Retail,Changed Mind,218.4,0.07
RET-2025-000416,2025-10-27,2025-10-04,AURA-CBL-007,East,Retail,Other,35.26,0.07
RET-2025-000417,2025-10-08,2025-10-04,AURA-CBL-007,East,Retail,Other,31.94,0.07
RET-2025-000418,2025-10-15,2025-10-04,AURA-SPK-001,East,Partner,Wrong Item,77.91,0.07
RET-2025-000419,2025-10-23,2025-10-04,AURA-SPK-001,East,Partner,Changed Mind,77.03,0.07
RET-2025-000420,2025-10-09,2025-10-04,AURA-HP-004,East,Partner,Wrong Item,36.31,0.07
RET-2025-000421,2025-10-10,2025-10-04,AURA-CBL-003,East,Partner,Changed Mind,13.21,0.07
RET-2025-000422,2025-10-23,2025-10-04,AURA-CBL-006,East,Partner,Changed Mind,12.31,0.07
RET-2025-000423,2025-10-09,2025-10-04,AURA-CBL-006,East,Partner,Wrong Item,12.47,0.07
RET-2025-000424,2025-10-10,2025-10-04,AURA-SPK-006,East,Partner,Changed Mind,99.47,0.07
RET-2025-000425,2025-10-11,2025-10-04,AURA-SPK-006,East,Partner,Defective,90.56,0.07
RET-2025-000426,2025-10-24,2025-10-04,AURA-ACC-001,West,Online,Wrong Item,29.08,0.07
RET-2025-000427,2025-10-13,2025-10-04,AURA-HP-003,West,Online,Wrong Item,187.84,0.07
RET-2025-000428,2025-10-24,2025-10-04,AURA-HP-004,West,Online,Other,41.36,0.07
RET-2025-000429,2025-10-27,2025-10-04,AURA-CBL-005,West,Online,Wrong Item,11.31,0.07
RET-2025-000430,2025-10-20,2025-10-04,AURA-ACC-003,West,Online,Other,28.75,0.07
RET-2025-000431,2025-10-26,2025-10-04,AURA-ACC-003,West,Online,Other,26.92,0.07
RET-2025-000432,2025-10-25,2025-10-04,AURA-ACC-003,West,Online,Other,25.69,0.07
RET-2025-000433,2025-10-17,2025-10-04,AURA-ACC-008,West,Online,Changed Mind,10.51,0.07
RET-2025-000434,2025-10-13,2025-10-04,AURA-ACC-008,West,Online,Changed Mind,11.84,0.07
RET-2025-000435,2025-10-12,2025-10-04,AURA-HP-006,West,Online,Changed Mind,237.42,0.07
RET-2025-000436,2025-10-13,2025-10-04,AURA-SPK-005,West,Online,Other,52.24,0.07
RET-2025-000437,2025-10-14,2025-10-04,AURA-SPK-005,West,Online,Changed Mind,53.97,0.07
RET-2025-000438,2025-10-28,2025-10-04,AURA-SPK-005,West,Online,Changed Mind,48.58,0.07
RET-2025-000439,2025-10-26,2025-10-04,AURA-HP-002,West,Retail,Changed Mind,68.15,0.07
RET-2025-000440,2025-10-15,2025-10-04,AURA-ACC-001,West,Retail,Changed Mind,28.45,0.07
RET-2025-000441,2025-10-24,2025-10-04,AURA-SPK-002,West,Retail,Changed Mind,46.19,0.07
RET-2025-000442,2025-10-10,2025-10-04,AURA-ACC-005,West,Retail,Wrong Item,8.89,0.07
RET-2025-000443,2025-10-13,2025-10-04,AURA-ACC-006,West,Retail,Wrong Item,6.81,0.07
RET-2025-000444,2025-10-23,2025-10-04,AURA-ACC-007,West,Retail,Wrong Item,15.36,0.07
RET-2025-000445,2025-10-29,2025-10-04,AURA-HP-006,West,Retail,Other,238.34,0.07
RET-2025-000446,2025-10-25,2025-10-04,AURA-ACC-009,West,Retail,Other,39.94,0.07
RET-2025-000447,2025-10-29,2025-10-04,AURA-ACC-010,West,Retail,Other,46.22,0.07
RET-2025-000448,2025-10-18,2025-10-04,AURA-ACC-010,West,Retail,Changed Mind,47.26,0.07
RET-2025-000449,2025-10-29,2025-10-04,AURA-SPK-006,West,Retail,Wrong Item,114.54,0.07
RET-2025-000450,2025-10-28,2025-10-04,AURA-CBL-001,West,Partner,Wrong Item,10.99,0.07
RET-2025-000451,2025-10-22,2025-10-04,AURA-HP-004,West,Partner,Other,36.53,0.07
RET-2025-000452,2025-10-14,2025-10-04,AURA-CBL-005,West,Partner,Changed Mind,11.83,0.07
RET-2025-000453,2025-10-28,2025-10-04,AURA-CBL-006,West,Partner,Changed Mind,12.2,0.07
RET-2025-000454,2025-10-25,2025-10-04,AURA-ACC-002,West,Partner,Other,17.78,0.07
RET-2025-000455,2025-10-15,2025-10-04,AURA-ACC-007,West,Partner,Other,13.5,0.07
RET-2025-000456,2025-10-07,2025-10-04,AURA-ACC-007,West,Partner,Other,13.36,0.07
RET-2025-000457,2025-10-28,2025-10-04,AURA-ACC-009,West,Partner,Wrong Item,41.75,0.07
RET-2025-000458,2025-10-23,2025-10-04,AURA-HP-007,West,Partner,Changed Mind,99.79,0.07
RET-2025-000459,2025-10-22,2025-10-05,AURA-SPK-001,North,Online,Changed Mind,81.03,0.07
RET-2025-000460,2025-10-10,2025-10-05,AURA-CBL-001,North,Online,Wrong Item,12.65,0.07
RET-2025-000461,2025-10-16,2025-10-05,AURA-HP-003,North,Online,Defective,161.0,0.07
RET-2025-000462,2025-10-21,2025-10-05,AURA-SPK-003,North,Online,Other,169.61,0.07
RET-2025-000463,2025-10-17,2025-10-05,AURA-CBL-002,North,Online,Other,9.57,0.07
RET-2025-000464,2025-10-21,2025-10-05,AURA-CBL-002,North,Online,Wrong Item,9.13,0.07
RET-2025-000465,2025-10-10,2025-10-05,AURA-CBL-004,North,Online,Changed Mind,7.14,0.07
RET-2025-000466,2025-10-12,2025-10-05,AURA-ACC-004,North,Online,Defective,23.07,0.07
RET-2025-000467,2025-10-11,2025-10-05,AURA-ACC-006,North,Online,Wrong Item,6.83,0.07
RET-2025-000468,2025-10-19,2025-10-05,AURA-ACC-008,North,Online,Other,11.02,0.07
RET-2025-000469,2025-10-27,2025-10-05,AURA-HP-005,North,Online,Wrong Item,58.21,0.07
RET-2025-000470,2025-10-26,2025-10-05,AURA-ACC-009,North,Online,Changed Mind,38.05,0.07
RET-2025-000471,2025-10-08,2025-10-05,AURA-HP-007,North,Online,Wrong Item,91.67,0.07
RET-2025-000472,2025-10-27,2025-10-05,AURA-HP-007,North,Online,Defective,89.54,0.07
RET-2025-000473,2025-10-20,2025-10-05,AURA-HP-007,North,Online,Other,90.68,0.07
RET-2025-000474,2025-10-11,2025-10-05,AURA-ACC-001,North,Retail,Wrong Item,28.15,0.07
RET-2025-000475,2025-10-09,2025-10-05,AURA-HP-003,North,Retail,Changed Mind,195.61,0.07
RET-2025-000476,2025-10-13,2025-10-05,AURA-ACC-005,North,Retail,Wrong Item,7.92,0.07
RET-2025-000477,2025-10-26,2025-10-05,AURA-CBL-001,North,Partner,Defective,11.79,0.07
RET-2025-000478,2025-10-13,2025-10-05,AURA-CBL-001,North,Partner,Other,11.13,0.07
RET-2025-000479,2025-10-11,2025-10-05,AURA-HP-003,North,Partner,Other,191.79,0.07
RET-2025-000480,2025-10-16,2025-10-05,AURA-ACC-003,North,Partner,Defective,26.26,0.07
RET-2025-000481,2025-10-14,2025-10-05,AURA-ACC-005,North,Partner,Other,9.14,0.07
RET-2025-000482,2025-10-30,2025-10-05,AURA-ACC-007,North,Partner,Defective,16.59,0.07
RET-2025-000483,2025-10-26,2025-10-05,AURA-HP-005,North,Partner,Wrong Item,64.81,0.07
RET-2025-000484,2025-10-22,2025-10-05,AURA-ACC-009,North,Partner,Defective,43.5,0.07
RET-2025-000485,2025-10-11,2025-10-05,AURA-CBL-007,North,Partner,Wrong Item,38.14,0.07
RET-2025-000486,2025-10-12,2025-10-05,AURA-ACC-010,North,Partner,Changed Mind,49.48,0.07
RET-2025-000487,2025-10-28,2025-10-05,AURA-HP-007,North,Partner,Defective,103.04,0.07
RET-2025-000488,2025-10-08,2025-10-05,AURA-HP-002,South,Online,Changed Mind,76.22,0.07
RET-2025-000489,2025-10-16,2025-10-05,AURA-SPK-001,South,Online,Changed Mind,89.93,0.07
RET-2025-000490,2025-10-14,2025-10-05,AURA-SPK-001,South,Online,Changed Mind,92.36,0.07
RET-2025-000491,2025-10-26,2025-10-05,AURA-CBL-001,South,Online,Other,11.03,0.07
RET-2025-000492,2025-10-29,2025-10-05,AURA-ACC-001,South,Online,Other,33.56,0.07
RET-2025-000493,2025-10-22,2025-10-05,AURA-ACC-001,South,Online,Wrong Item,32.68,0.07
RET-2025-000494,2025-10-11,2025-10-05,AURA-HP-003,South,Online,Changed Mind,193.11,0.07
RET-2025-000495,2025-10-12,2025-10-05,AURA-SPK-002,South,Online,Other,41.66,0.07
RET-2025-000496,2025-10-17,2025-10-05,AURA-SPK-002,South,Online,Other,46.26,0.07
RET-2025-000497,2025-10-09,2025-10-05,AURA-CBL-002,South,Online,Other,9.53,0.07
RET-2025-000498,2025-10-28,2025-10-05,AURA-CBL-005,South,Online,Wrong Item,10.05,0.07
RET-2025-000499,2025-10-28,2025-10-05,AURA-CBL-005,South,Online,Other,10.38,0.07
RET-2025-000500,2025-10-23,2025-10-05,AURA-CBL-006,South,Online,Other,13.27,0.07
RET-2025-000501,2025-10-17,2025-10-05,AURA-ACC-002,South,Online,Other,17.56,0.07
RET-2025-000502,2025-10-25,2025-10-05,AURA-ACC-004,South,Online,Wrong Item,23.44,0.07
RET-2025-000503,2025-10-30,2025-10-05,AURA-ACC-006,South,Online,Other,6.29,0.07
RET-2025-000504,2025-10-14,2025-10-05,AURA-ACC-009,South,Online,Other,40.67,0.07
RET-2025-000505,2025-10-13,2025-10-05,AURA-HP-007,South,Online,Changed Mind,81.76,0.07
RET-2025-000506,2025-10-20,2025-10-05,AURA-SPK-001,South,Retail,Defective,79.33,0.07
RET-2025-000507,2025-10-20,2025-10-05,AURA-ACC-001,South,Retail,Changed Mind,34.43,0.07
RET-2025-000508,2025-10-09,2025-10-05,AURA-ACC-004,South,Retail,Defective,24.62,0.07
RET-2025-000509,2025-10-20,2025-10-05,AURA-ACC-005,South,Retail,Defective,8.84,0.07
RET-2025-000510,2025-10-09,2025-10-05,AURA-ACC-007,South,Retail,Other,14.1,0.07
RET-2025-000511,2025-10-09,2025-10-05,AURA-ACC-010,South,Retail,Wrong Item,53.68,0.07
RET-2025-000512,2025-10-16,2025-10-05,AURA-SPK-001,South,Partner,Other,81.2,0.07
RET-2025-000513,2025-10-30,2025-10-05,AURA-SPK-001,South,Partner,Defective,90.19,0.07
RET-2025-000514,2025-10-08,2025-10-05,AURA-HP-003,South,Partner,Other,186.21,0.07
RET-2025-000515,2025-10-27,2025-10-05,AURA-CBL-004,South,Partner,Other,7.77,0.07
RET-2025-000516,2025-10-26,2025-10-05,AURA-ACC-007,South,Partner,Wrong Item,14.17,0.07
RET-2025-000517,2025-10-08,2025-10-05,AURA-CBL-007,South,Partner,Changed Mind,32.11,0.07
RET-2025-000518,2025-10-22,2025-10-05,AURA-HP-002,East,Online,Wrong Item,67.7,0.07
RET-2025-000519,2025-10-16,2025-10-05,AURA-ACC-001,East,Online,Other,35.67,0.07
RET-2025-000520,2025-10-18,2025-10-05,AURA-CBL-002,East,Online,Wrong Item,9.57,0.07
RET-2025-000521,2025-10-14,2025-10-05,AURA-CBL-002,East,Online,Other,9.03,0.07
RET-2025-000522,2025-10-20,2025-10-05,AURA-SPK-005,East,Online,Defective,48.96,0.07
RET-2025-000523,2025-10-08,2025-10-05,AURA-CBL-007,East,Online,Changed Mind,41.16,0.07
RET-2025-000524,2025-10-16,2025-10-05,AURA-CBL-001,East,Retail,Wrong Item,12.02,0.07
RET-2025-000525,2025-10-29,2025-10-05,AURA-HP-004,East,Retail,Other,38.33,0.07
RET-2025-000526,2025-10-12,2025-10-05,AURA-SPK-003,East,Retail,Changed Mind,174.51,0.07
RET-2025-000527,2025-10-10,2025-10-05,AURA-CBL-002,East,Retail,Wrong Item,8.5,0.07
RET-2025-000528,2025-10-12,2025-10-05,AURA-ACC-008,East,Retail,Wrong Item,10.71,0.07
RET-2025-000529,2025-10-22,2025-10-05,AURA-ACC-008,East,Retail,Changed Mind,10.16,0.07
RET-2025-000530,2025-10-13,2025-10-05,AURA-ACC-008,East,Retail,Wrong Item,10.37,0.07
RET-2025-000531,2025-10-29,2025-10-05,AURA-HP-005,East,Retail,Other,62.51,0.07
